VENTLUNG,MINVOLSET,DISCONNECT,VENTMACH,PRESS,FIO2,PVSAT,EXPCO2,HREKG,ERRCAUTER,HRBP,ERRLOWOUTPUT,MINVOL,KINKEDTUBE,STROKEVOLUME,LVFAILURE,LVEDVOLUME,HYPOVOLEMIA,HRSAT,HISTORY,ANAPHYLAXIS,PAP,INTUBATION,VENTTUBE,VENTALV,CATECHOL,ARTCO2,HR,CO,BP,TPR,PCWP,INSUFFANESTH,SHUNT,PULMEMBOLUS,CVP,SAO2
LOW,HIGH,FALSE,HIGH,LOW,NORMAL,LOW,ZERO,HIGH,FALSE,HIGH,FALSE,HIGH,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,HIGH,NORMAL,HIGH,NORMAL,HIGH,HIGH,NORMAL,NORMAL,HIGH,FALSE,NORMAL,FALSE,HIGH,LOW
ZERO,NORMAL,FALSE,NORMAL,LOW,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,LOW,NORMAL,LOW,LOW,LOW,FALSE,LOW,FALSE,ZERO,FALSE,NORMAL,FALSE,HIGH,TRUE,LOW,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,NORMAL,HIGH,NORMAL,NORMAL,HIGH,HIGH,HIGH,TRUE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,LOW,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,TRUE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,ZERO,HIGH,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,LOW,TRUE,LOW,TRUE,HIGH,TRUE,FALSE,NORMAL,NORMAL,ZERO,ZERO,HIGH,HIGH,HIGH,NORMAL,HIGH,HIGH,LOW,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,LOW,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,LOW,LOW,NORMAL,FALSE,NORMAL,FALSE,HIGH,LOW
ZERO,NORMAL,FALSE,NORMAL,LOW,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,LOW,FALSE,HIGH,TRUE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,LOW,LOW,NORMAL,HIGH,FALSE,NORMAL,FALSE,HIGH,LOW
LOW,NORMAL,FALSE,ZERO,HIGH,NORMAL,LOW,HIGH,NORMAL,TRUE,HIGH,FALSE,HIGH,FALSE,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,ZERO,NORMAL,HIGH,NORMAL,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,LOW,LOW,LOW,FALSE,LOW,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,NORMAL,NORMAL,LOW,LOW,NORMAL,TRUE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,ZERO,HIGH,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
LOW,HIGH,FALSE,HIGH,LOW,NORMAL,LOW,ZERO,HIGH,FALSE,NORMAL,TRUE,HIGH,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,HIGH,NORMAL,HIGH,NORMAL,HIGH,HIGH,LOW,LOW,NORMAL,TRUE,NORMAL,FALSE,NORMAL,LOW
HIGH,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,LOW,HIGH,HIGH,FALSE,HIGH,FALSE,LOW,TRUE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,NORMAL,FALSE,NORMAL,NORMAL
LOW,HIGH,FALSE,HIGH,NORMAL,NORMAL,LOW,ZERO,HIGH,FALSE,HIGH,FALSE,HIGH,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,HIGH,NORMAL,HIGH,NORMAL,HIGH,HIGH,LOW,LOW,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
LOW,NORMAL,TRUE,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,FALSE,HIGH,FALSE,HIGH,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,ZERO,NORMAL,HIGH,NORMAL,HIGH,HIGH,LOW,LOW,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
LOW,NORMAL,TRUE,NORMAL,HIGH,LOW,LOW,ZERO,NORMAL,TRUE,HIGH,FALSE,HIGH,FALSE,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,ZERO,NORMAL,HIGH,NORMAL,HIGH,HIGH,HIGH,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,HIGH,NORMAL,LOW,LOW,NORMAL,TRUE,HIGH,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,FALSE,NORMAL,FALSE,HIGH,LOW
HIGH,HIGH,FALSE,HIGH,HIGH,NORMAL,LOW,HIGH,HIGH,FALSE,HIGH,FALSE,HIGH,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,ONESIDED,HIGH,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,HIGH,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,LOW,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,LOW,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,LOW,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,HIGH,LOW,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,LOW,TRUE,LOW,FALSE,HIGH,TRUE,FALSE,NORMAL,NORMAL,LOW,LOW,HIGH,HIGH,HIGH,LOW,NORMAL,HIGH,LOW,FALSE,NORMAL,FALSE,LOW,LOW
LOW,LOW,FALSE,LOW,HIGH,NORMAL,LOW,ZERO,LOW,FALSE,HIGH,FALSE,HIGH,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,FALSE,FALSE,NORMAL,NORMAL,ZERO,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,LOW,FALSE,HIGH,TRUE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,LOW,LOW,LOW,HIGH,FALSE,NORMAL,FALSE,HIGH,LOW
ZERO,NORMAL,FALSE,NORMAL,HIGH,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,LOW,LOW,LOW,FALSE,HIGH,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,LOW,LOW,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,HIGH,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,LOW,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,LOW,LOW,NORMAL,TRUE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,TRUE,NORMAL,LOW,NORMAL,LOW,LOW,HIGH,FALSE,NORMAL,TRUE,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,ONESIDED,ZERO,NORMAL,HIGH,NORMAL,HIGH,HIGH,LOW,LOW,NORMAL,FALSE,HIGH,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,HIGH,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,LOW,HIGH,HIGH,FALSE,HIGH,FALSE,ZERO,TRUE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
LOW,NORMAL,FALSE,NORMAL,HIGH,NORMAL,LOW,NORMAL,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,HIGH,TRUE,HIGH,FALSE,FALSE,NORMAL,ESOPHAGEAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,HIGH,FALSE,NORMAL,FALSE,NORMAL,LOW
LOW,HIGH,FALSE,HIGH,LOW,NORMAL,LOW,ZERO,HIGH,FALSE,HIGH,FALSE,HIGH,FALSE,LOW,FALSE,HIGH,TRUE,HIGH,FALSE,FALSE,NORMAL,NORMAL,HIGH,NORMAL,HIGH,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,FALSE,NORMAL,FALSE,HIGH,LOW
ZERO,NORMAL,FALSE,NORMAL,HIGH,NORMAL,LOW,LOW,LOW,FALSE,LOW,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,HIGH,NORMAL,LOW,LOW,NORMAL,TRUE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,LOW,LOW,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,ZERO,LOW,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,TRUE,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,HIGH,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,TRUE,NORMAL,FALSE,NORMAL,LOW
ZERO,LOW,FALSE,ZERO,LOW,NORMAL,LOW,LOW,LOW,FALSE,LOW,FALSE,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,FALSE,FALSE,NORMAL,ONESIDED,ZERO,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,HIGH,NORMAL,FALSE,HIGH,FALSE,NORMAL,LOW
LOW,NORMAL,TRUE,NORMAL,HIGH,NORMAL,LOW,ZERO,LOW,FALSE,LOW,FALSE,HIGH,FALSE,NORMAL,FALSE,HIGH,FALSE,LOW,FALSE,FALSE,HIGH,NORMAL,ZERO,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,HIGH,FALSE,NORMAL,FALSE,NORMAL,LOW
LOW,HIGH,FALSE,HIGH,LOW,NORMAL,LOW,ZERO,HIGH,FALSE,HIGH,FALSE,HIGH,FALSE,LOW,FALSE,HIGH,TRUE,HIGH,FALSE,FALSE,NORMAL,NORMAL,HIGH,NORMAL,HIGH,NORMAL,HIGH,LOW,NORMAL,HIGH,HIGH,FALSE,NORMAL,FALSE,HIGH,LOW
ZERO,NORMAL,FALSE,NORMAL,HIGH,NORMAL,LOW,LOW,HIGH,FALSE,NORMAL,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,LOW,LOW,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,LOW,HIGH,NORMAL,LOW,LOW,HIGH,FALSE,NORMAL,TRUE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,HIGH,NORMAL,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,LOW,LOW,NORMAL,FALSE,HIGH,TRUE,HIGH,LOW
ZERO,NORMAL,FALSE,ZERO,LOW,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,ONESIDED,ZERO,NORMAL,HIGH,NORMAL,HIGH,HIGH,NORMAL,NORMAL,NORMAL,FALSE,HIGH,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,LOW,LOW,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,LOW,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,NORMAL,HIGH,HIGH,LOW,LOW,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,HIGH,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,ZERO,HIGH,NORMAL,LOW,LOW,LOW,FALSE,LOW,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,FALSE,FALSE,NORMAL,NORMAL,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL,LOW,HIGH,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,LOW,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,TRUE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
HIGH,HIGH,FALSE,HIGH,HIGH,NORMAL,LOW,LOW,LOW,FALSE,LOW,FALSE,HIGH,FALSE,NORMAL,FALSE,NORMAL,TRUE,LOW,FALSE,FALSE,NORMAL,ONESIDED,HIGH,LOW,HIGH,HIGH,NORMAL,NORMAL,HIGH,HIGH,NORMAL,FALSE,HIGH,FALSE,NORMAL,LOW
ZERO,NORMAL,TRUE,ZERO,HIGH,NORMAL,HIGH,ZERO,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,HIGH,LOW,LOW,LOW,FALSE,NORMAL,FALSE,NORMAL,HIGH
ZERO,NORMAL,FALSE,NORMAL,LOW,NORMAL,LOW,LOW,NORMAL,TRUE,NORMAL,TRUE,ZERO,FALSE,LOW,FALSE,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,LOW,LOW,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
LOW,NORMAL,FALSE,ZERO,HIGH,NORMAL,LOW,ZERO,HIGH,FALSE,HIGH,FALSE,HIGH,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,ZERO,NORMAL,HIGH,NORMAL,HIGH,HIGH,LOW,LOW,NORMAL,FALSE,NORMAL,FALSE,LOW,LOW
ZERO,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,LOW,LOW,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,LOW,NORMAL,LOW,LOW,LOW,FALSE,LOW,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,HIGH,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,LOW,LOW,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,LOW,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,HIGH,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,NORMAL,LOW,NORMAL,TRUE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,NORMAL
ZERO,NORMAL,FALSE,NORMAL,HIGH,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,LOW,LOW,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,HIGH,NORMAL,LOW,LOW,HIGH,FALSE,NORMAL,TRUE,ZERO,FALSE,NORMAL,FALSE,LOW,FALSE,HIGH,FALSE,FALSE,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,FALSE,NORMAL,FALSE,LOW,LOW
ZERO,NORMAL,FALSE,NORMAL,LOW,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,NORMAL,NORMAL,NORMAL,FALSE,HIGH,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,HIGH,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,HIGH,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,LOW,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,HIGH,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,TRUE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,NORMAL,FALSE,NORMAL,FALSE,HIGH,LOW
ZERO,NORMAL,FALSE,NORMAL,LOW,NORMAL,LOW,LOW,HIGH,FALSE,NORMAL,TRUE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,LOW,LOW,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
LOW,NORMAL,FALSE,HIGH,LOW,NORMAL,LOW,ZERO,LOW,FALSE,LOW,FALSE,HIGH,FALSE,LOW,TRUE,LOW,FALSE,LOW,TRUE,FALSE,NORMAL,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,LOW,NORMAL,HIGH,LOW,FALSE,NORMAL,FALSE,LOW,LOW
ZERO,NORMAL,FALSE,NORMAL,LOW,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,NORMAL,TRUE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,NORMAL,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,HIGH,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,LOW,LOW,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,HIGH,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,NORMAL,FALSE,NORMAL,FALSE,LOW,LOW
ZERO,NORMAL,FALSE,NORMAL,HIGH,NORMAL,LOW,LOW,LOW,FALSE,LOW,FALSE,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,FALSE,FALSE,NORMAL,ONESIDED,LOW,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,HIGH,FALSE,NORMAL,LOW
ZERO,NORMAL,FALSE,NORMAL,HIGH,NORMAL,LOW,LOW,HIGH,FALSE,NORMAL,TRUE,ZERO,FALSE,NORMAL,FALSE,HIGH,TRUE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,LOW,LOW,HIGH,FALSE,NORMAL,FALSE,HIGH,LOW
ZERO,NORMAL,FALSE,NORMAL,LOW,NORMAL,LOW,LOW,HIGH,FALSE,HIGH,FALSE,ZERO,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
LOW,NORMAL,FALSE,NORMAL,LOW,NORMAL,LOW,NORMAL,HIGH,FALSE,HIGH,FALSE,HIGH,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,FALSE,NORMAL,NORMAL,HIGH,NORMAL,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,FALSE,NORMAL,FALSE,NORMAL,LOW
